,timeString,utcTime,light,airTemp,waterTemp,turbidity,phycocyanin,chlorA,waterLight,buoyTemp,battVolts,battSOC,sigStrength,sigQuality,codeVersion,panelVolts,leakDetect,phycocyaninTrend,chlorATrend,turbidityTrend
,4/22/22 17:26:24,1650662784,0,-1,0,0,0,0,74,0,4.1,100,84.998856,0,220319,17.799999,9,0,0,0
,4/25/22 18:58:08,1650927488,12.8,1051.82312,23.1,400,1051.819946,2686.370117,54,25.200001,4.1,100,91.665527,0,220319,4.7,7,10.518,134.319,4
,5/25/22 13:08:16,1653498496,1774.699951,-7.751092,21.5,12.14,0,0,12,23.799999,4,96.699997,57.499046,1,220319,20.4,3,10.414,127.635,4.083
,5/25/22 13:38:08,1653500288,2500,-7.751092,21.6,12.14,0,0,12,24,4,96.699997,57.499046,1,220319,20.6,4,10.33,122.253,4.341
,5/25/22 14:08:00,1653502080,619.099976,-9.30131,22,11.08,0,0,12,24.6,4,96.699997,57.499046,1,220319,18.6,4,10.247,117.14,4.658
,5/25/22 14:37:52,1653503872,1189.599976,-8.526201,21.799999,10.01,0,0,12,24.200001,4,96.5,57.499046,1,220319,20.4,2,10.164,112.283,4.774
,5/25/22 15:01:20,1653505280,513.200012,-7.751092,21.799999,9.16,0,0,11,24,4,96.5,60.000004,1,220319,19.700001,2,10.083,107.669,4.936
,5/25/22 15:31:12,1653507072,353.399994,-7.751092,21.700001,9.16,0,0,11,23.799999,4,96.300003,60.000004,1,220319,19.200001,0,10.002,103.286,5.03
,5/25/22 16:01:04,1653508864,370.700012,-8.526201,21.799999,8.74,0,0,11,24,4,96.300003,60.000004,1,220319,19.5,8,9.922,99.005,5.102
,5/25/22 16:30:56,1653510656,479.700012,-8.526201,21.799999,8.52,0,0,11,24,4,96.300003,60.000004,1,220319,20,5,9.843,94.981,5.174
,5/25/22 17:00:48,1653512448,385.600006,-7.751092,21.6,8.52,0,0,12,23.799999,4,96.300003,47.499809,1,220319,19.5,5,9.764,91.232,5.255
,5/25/22 17:30:40,1653514240,336.399994,-8.526201,21.6,8.52,0,0,12,23.799999,4,96.099998,47.499809,1,220319,19.799999,0,9.687,87.635,5.326
,5/25/22 18:00:32,1653516032,231.600006,-7.751092,21.5,8.31,0,0,12,23.6,4,96.099998,47.499809,1,220319,19.200001,3,9.61,84.094,5.39
,5/25/22 18:30:24,1653517824,162.100006,-8.526201,21.6,4.06,0,0,12,23.799999,4,95.900002,47.499809,1,220319,19,4,9.534,80.468,5.4
,5/25/22 19:00:16,1653519616,180.600006,-7.751092,21.5,0,0,0,25,23.4,4,95.900002,60.000004,1,220319,18.700001,2,9.455,76.85,5.362
,5/25/22 19:30:08,1653521408,83.5,-6.975983,21.299999,0,0,0,25,23.200001,4,95.699997,60.000004,1,220319,17.200001,0,9.378,73.459,5.326
,5/25/22 20:00:00,1653523200,17.299999,-7.751092,21.1,0,0,1.79,25,23,4,95.699997,60.000004,1,220319,4.6,9,9.293,70.084,5.281
,5/25/22 20:29:52,1653524992,0.5,-6.200873,21,8.74,0,4.48,25,22.6,4,95.5,60.000004,1,220319,0.6,4,9.201,66.847,5.318
,5/25/22 20:59:44,1653526784,0,-6.200873,20.9,9.16,0,6.27,11,22.4,4,95.5,62.499428,1,220319,0,0,9.109,63.82,5.356
,5/25/22 21:29:36,1653528576,0,-5.425764,20.9,9.16,0,6.27,11,22.6,4,95.300003,62.499428,1,220319,0,5,9.018,60.942,5.394
,5/25/22 21:59:28,1653530368,0,-5.425764,20.799999,9.59,0,8.96,11,22.4,4,95.300003,62.499428,1,220319,0,5,8.928,58.343,5.436
,5/25/22 22:31:28,1653532288,0,-5.425764,20.700001,10.01,0,7.16,11,22.200001,4,95.099998,62.499428,1,220319,0,0,8.839,55.784,5.482
,5/25/22 23:01:20,1653534080,0.1,-5.425764,20.6,10.44,0,8.96,12,22.200001,4,95.099998,62.499428,1,220319,0,3,8.75,53.443,5.531
,5/25/22 23:31:12,1653535872,0,-5.425764,20.6,10.44,0,8.96,12,22,4,94.900002,62.499428,1,220319,0,3,8.663,51.219,5.581
,5/26/22 0:01:04,1653537664,0,-5.425764,20.5,10.86,0,10.75,12,21.700001,4,94.900002,62.499428,1,220319,0,8,8.576,49.195,5.633
,5/26/22 0:30:56,1653539456,0,-5.425764,20.5,11.29,0,8.96,12,22,4,94.800003,62.499428,1,220319,0,5,8.491,47.184,5.69
,5/26/22 1:00:48,1653541248,0,-5.425764,20.4,11.71,0,8.96,11,22,3.9,94.800003,62.499428,1,220319,0,0,8.406,45.273,5.75
,5/26/22 1:30:40,1653543040,0,-5.425764,20.299999,11.71,0,8.96,11,21.700001,3.9,94.599998,62.499428,1,220319,0,8,8.322,43.457,5.81
,5/26/22 2:00:32,1653544832,0,-4.650655,20.1,1.93,0,13.44,11,21.5,3.9,94.400002,62.499428,1,220319,0,6,8.238,41.956,5.771
,5/26/22 2:30:24,1653546624,0,-4.650655,20.200001,12.78,0,14.33,11,21.5,3.9,94.400002,62.499428,1,220319,0,0,8.156,40.575,5.841
,5/26/22 3:00:16,1653548416,0,-4.650655,20.1,12.99,0,15.23,25,21.299999,3.9,94.400002,60.000004,1,220319,0,3,8.074,39.307,5.912
,5/26/22 3:30:08,1653550208,0,-3.100437,20,12.99,0,15.23,25,21.1,3.9,94,60.000004,1,220319,0,5,7.994,38.104,5.983
,5/26/22 4:00:00,1653552000,0,-4.650655,20,13.63,0,17.02,25,21.1,3.9,94,60.000004,1,220319,0,8,7.914,37.049,6.06
,5/26/22 4:29:52,1653553792,0,-4.650655,19.9,14.05,0,17.92,25,20.9,3.9,94,60.000004,1,220319,0,6,7.835,36.093,6.14
,5/26/22 4:59:44,1653555584,0.1,-4.650655,19.799999,14.48,0,18.809999,12,20.9,3.9,93.800003,60.000004,1,220319,1.4,8,7.756,35.229,6.223
,5/26/22 5:29:36,1653557376,26.1,-3.875546,19.799999,14.48,0,18.809999,12,20.700001,3.9,93.599998,60.000004,1,220319,13.4,1,7.679,34.408,6.306
,5/26/22 5:59:28,1653559168,59.299999,-4.650655,19.9,14.9,0,6.27,12,20.9,3.9,93.599998,60.000004,1,220319,17.5,7,7.605,33.066,6.394
,5/26/22 6:31:28,1653561088,129.399994,-4.650655,20,11.93,0,1.79,12,21.299999,3.9,93.400002,60.000004,1,220319,18.6,6,7.534,31.651,6.455
,5/26/22 7:01:20,1653562880,214.399994,-4.650655,20,14.9,0,0,39,21.5,3.9,93.400002,64.998856,1,220319,19.1,5,7.472,30.392,6.553
,5/26/22 7:31:12,1653564672,345.200012,-6.200873,20.299999,14.9,0,0,39,22.200001,3.9,93.199997,64.998856,1,220319,19.700001,0,7.417,29.408,6.658
,5/26/22 8:01:04,1653566464,402.200012,-8.526201,20.299999,14.48,0,0,39,22.4,3.9,93,64.998856,1,220319,19.700001,3,7.363,28.801,6.77
,5/26/22 8:30:56,1653568256,662.200012,-6.975983,20.299999,14.48,0,0,39,22.200001,3.9,93,64.998856,1,220319,20.5,5,7.31,28.361,6.888
,5/26/22 9:00:48,1653570048,631,-6.200873,20.299999,14.69,0,0,11,22.6,3.9,93,60.000004,1,220319,20.4,6,7.256,27.943,7.032
,5/26/22 9:30:40,1653571840,712.599976,-6.200873,20.4,14.69,0,0,11,22.4,3.9,92.800003,60.000004,1,220319,20.4,6,7.204,27.546,7.172
,5/26/22 10:00:32,1653573632,788.099976,-6.200873,20.5,14.48,0,0,11,22.6,3.9,92.800003,60.000004,1,220319,20.5,4,7.152,27.168,7.316
,5/26/22 10:30:24,1653575424,916.5,-6.200873,20.5,14.27,0,0,11,22.6,3.9,92.599998,60.000004,1,220319,20.6,5,7.1,26.81,7.464
,5/26/22 11:00:16,1653577216,790.599976,-8.526201,20.6,14.27,0,0,12,22.799999,3.9,92.599998,60.000004,1,220319,20.200001,0,7.049,26.469,7.624
,5/26/22 11:30:08,1653579008,976.400024,-6.975983,20.6,14.27,0,0,12,22.799999,3.9,92.5,60.000004,1,220319,20.4,8,6.999,26.146,7.77
,5/26/22 12:00:00,1653580800,1029.800049,-6.975983,20.700001,14.05,0,0,12,23,3.9,92.5,60.000004,1,220319,20.6,4,6.949,25.839,7.93
,5/26/22 12:29:52,1653582592,1752.599976,-6.975983,20.700001,12.35,0,0,12,23,3.9,92.5,60.000004,1,220319,20.6,2,6.899,25.547,8.077
,5/26/22 12:59:44,1653584384,1134.900024,-7.751092,20.799999,13.84,0,0,11,23.200001,3.9,92.300003,74.999619,1,220319,20.5,4,6.85,25.269,8.31
,5/26/22 13:29:36,1653586176,1599,-7.751092,20.799999,13.84,0,0,11,23,3.9,92.300003,74.999619,1,220319,20.5,1,6.802,25.006,8.479
,5/26/22 13:59:28,1653587968,644.5,-9.30131,20.799999,13.42,0,0,11,23.200001,3.9,92.099998,74.999619,1,220319,19.9,5,6.754,24.756,8.688
,5/26/22 14:31:28,1653589888,1134,-7.751092,20.9,13.63,0,0,11,23.200001,3.9,92.099998,74.999619,1,220319,20.5,0,6.706,24.518,8.802
,5/26/22 15:01:20,1653591680,789.200012,-7.751092,20.799999,13.63,0,0,11,23.200001,3.9,92.099998,62.499428,1,220319,20.4,2,6.659,24.292,8.964
,5/26/22 15:31:12,1653593472,612.700012,-9.30131,20.799999,13.63,0,0,11,23.200001,3.9,91.900002,62.499428,1,220319,20.1,3,6.613,24.077,9.089
,5/26/22 16:01:04,1653595264,597.599976,-9.30131,20.799999,13.63,0,0,11,23.200001,3.9,91.900002,62.499428,1,220319,20.200001,4,6.567,23.873,9.196
,5/26/22 16:30:56,1653597056,478.399994,-8.526201,21,13.84,0,0,11,23.200001,3.9,91.900002,62.499428,1,220319,20.1,1,6.521,23.68,9.302
,5/26/22 17:00:48,1653598848,397.700012,-10.076419,21,13.42,0,0,12,23.200001,3.9,91.900002,60.000004,1,220319,19.799999,5,6.476,23.496,9.391
,5/26/22 17:30:40,1653600640,345.5,-6.975983,21,13.42,0,0,12,23,3.9,91.699997,60.000004,1,220319,19.700001,1,6.431,23.315,9.471
,5/26/22 18:00:32,1653602432,233.800003,-6.200873,20.799999,13.63,0,0,12,22.799999,3.9,91.699997,60.000004,1,220319,18.799999,7,6.387,23.013,9.547
,5/26/22 18:30:24,1653604224,164.199997,-6.975983,20.700001,13.63,0,0,12,22.6,3.9,91.699997,60.000004,1,220319,18.1,7,6.343,22.447,9.612
,5/26/22 19:00:16,1653606016,166.399994,-6.200873,20.6,13.63,0,0,11,22.4,3.9,91.699997,62.499428,1,220319,17.700001,8,6.296,21.735,9.668
,5/26/22 19:30:08,1653607808,57,-6.200873,20.5,13.63,0,0,11,22.6,3.9,91.5,62.499428,1,220319,17.299999,6,6.249,21.064,9.725
,5/26/22 20:00:00,1653609600,13.5,-5.425764,20.4,13.63,0,0.89,11,22.200001,3.9,91.5,62.499428,1,220319,13.3,0,6.193,20.198,9.769
,5/26/22 20:29:52,1653611392,0,-5.425764,20.299999,13.63,0,4.48,11,22.200001,3.9,91.300003,62.499428,1,220319,0.5,2,6.132,19.446,9.809
,5/26/22 20:59:44,1653613184,0,-5.425764,20.299999,13.84,0,6.27,11,22,3.9,91.300003,49.999237,1,220319,0,3,6.071,18.787,9.85
,5/26/22 21:29:36,1653614976,0,-5.425764,20.299999,13.84,0,6.27,11,22.200001,3.9,91.099998,49.999237,1,220319,0,6,6.01,18.161,9.889
,5/26/22 21:59:28,1653616768,0,-5.425764,20.299999,14.05,0,4.48,11,22,3.9,91.099998,49.999237,1,220319,0,3,5.95,17.477,9.931
,5/26/22 22:31:28,1653618688,0,-5.425764,20.299999,14.05,0,4.48,11,22.200001,3.9,91.099998,49.999237,1,220319,0,7,5.89,16.827,9.972
,5/26/22 23:01:20,1653620480,0,-4.650655,20.299999,14.48,0,6.27,11,22,3.9,90.900002,62.499428,1,220319,0,4,5.831,16.3,10.017
,5/26/22 23:31:12,1653622272,0,-5.425764,20.299999,14.48,0,6.27,11,22,3.9,90.699997,62.499428,1,220319,0,6,5.773,15.798,10.062
,5/27/22 0:01:04,1653624064,0,-5.425764,20.200001,14.9,0,8.96,11,22,3.9,90.699997,62.499428,1,220319,0,4,5.715,15.456,10.11
,5/27/22 0:30:56,1653625856,0,-5.425764,20.1,14.69,0,7.16,11,22,3.9,90.699997,62.499428,1,220319,0,8,5.658,15.041,10.156
,5/27/22 1:00:48,1653627648,0,-5.425764,20.1,14.9,0,5.37,36,22,3.9,90.5,60.000004,1,220319,0,4,5.602,14.558,10.204
,5/27/22 1:30:40,1653629440,0,-5.425764,20.1,14.9,0,5.37,36,21.700001,3.9,90.300003,60.000004,1,220319,0,5,5.546,14.098,10.251
,5/27/22 2:00:32,1653631232,0,-5.425764,20.1,15.12,0,6.27,36,21.700001,3.9,90.300003,60.000004,1,220319,0,6,5.49,13.707,10.299
,5/27/22 2:30:24,1653633024,0,-5.425764,20.1,15.12,0,8.06,36,21.700001,3.9,90.099998,60.000004,1,220319,0,3,5.435,13.425,10.347
,5/27/22 3:00:16,1653634816,0,-5.425764,20,15.33,0,6.27,12,21.5,3.9,90.099998,64.998856,1,220319,0,8,5.381,13.067,10.397
,5/27/22 3:30:08,1653636608,0,-5.425764,20,15.33,0,6.27,12,21.700001,3.9,90,64.998856,1,220319,0,5,5.327,12.727,10.447
,5/27/22 4:00:00,1653638400,0,-5.425764,20,15.33,0,6.27,12,21.700001,3.9,89.800003,64.998856,1,220319,0,8,5.274,12.404,10.495
,5/27/22 4:29:52,1653640192,0,-5.425764,20,15.33,0,7.16,12,21.700001,3.9,89.800003,64.998856,1,220319,0,6,5.221,12.142,10.544
,5/27/22 4:59:44,1653641984,0,-5.425764,20,15.33,0,7.16,25,21.700001,3.9,89.800003,62.499428,1,220319,0.3,5,5.169,11.893,10.592
,5/27/22 5:31:44,1653643904,10.3,-5.425764,20,15.33,0,7.16,25,21.700001,3.9,89.400002,62.499428,1,220319,4.5,6,5.117,11.656,10.639
,5/27/22 6:01:36,1653645696,29.299999,-5.425764,20,15.12,0,5.37,25,21.700001,3.9,89.400002,62.499428,1,220319,9.9,0,5.067,11.368,10.685
,5/27/22 6:31:28,1653647488,28.700001,-5.425764,20,15.33,0,2.68,25,21.700001,3.9,89.400002,62.499428,1,220319,8.2,7,5.019,11.007,10.734
,5/27/22 7:01:20,1653649280,125.199997,-5.425764,20,15.12,0,0,26,21.700001,3.9,89.199997,60.000004,1,220319,16.200001,2,4.972,10.528,10.781
,5/27/22 7:31:12,1653651072,122.599998,-5.425764,20.1,15.12,0,0,26,22.200001,3.9,89,60.000004,1,220319,16.200001,4,4.935,10.315,10.837
,5/27/22 8:01:04,1653652864,217,-6.200873,20.1,15.33,0,0,26,22,3.9,89,60.000004,1,220319,16.200001,3,4.898,10.105,10.894
,5/27/22 8:30:56,1653654656,390.700012,-6.200873,20.1,15.12,0,0,26,22.4,3.9,89,60.000004,1,220319,18.799999,7,4.869,10.143,10.958
,5/27/22 9:00:48,1653656448,556.700012,-6.975983,20.299999,15.12,0,0,10,22.4,3.9,89,76.665901,1,220319,19.799999,1,4.84,10.612,11.039
,5/27/22 9:30:40,1653658240,778.099976,-6.975983,20.299999,15.12,0,0,10,22.6,3.9,89,76.665901,1,220319,20.200001,0,4.812,11.082,11.135
,5/27/22 10:00:32,1653660032,535.400024,-6.975983,20.299999,15.12,0,0,10,22.4,3.9,89,76.665901,1,220319,19.700001,4,4.784,11.528,11.253
,5/27/22 10:30:24,1653661824,662.599976,-7.751092,20.299999,15.12,0,0,10,22.4,3.9,89,76.665901,1,220319,19.9,0,4.756,11.951,11.345
,5/27/22 11:00:16,1653663616,663.700012,-6.975983,20.4,15.33,0,0,30,22.6,3.9,89,62.499428,1,220319,20,9,4.728,12.354,11.451
,5/27/22 11:30:08,1653665408,432.799988,-6.975983,20.5,15.33,0,0,30,22.6,3.9,89.199997,62.499428,1,220319,19.5,0,4.701,12.736,11.556
,5/27/22 12:00:00,1653667200,446.5,-8.526201,20.5,14.69,0,0,30,22.6,3.9,89.199997,62.499428,1,220319,19.5,5,4.674,13.099,11.631
,5/27/22 12:29:52,1653668992,399,-6.975983,20.4,15.12,0,0,30,22.6,3.9,89.199997,62.499428,1,220319,19.200001,7,4.647,13.444,11.71
,5/27/22 12:59:44,1653670784,579.799988,-7.751092,20.5,15.12,0,0,-1,22.6,3.9,89.199997,-1,2,220319,19.700001,6,4.621,13.769,11.784
,5/27/22 13:31:44,1653672704,1243.400024,-6.975983,20.6,15.12,0,0,-1,22.6,3.9,89.199997,-1,2,220319,20.1,0,4.594,14.081,11.876
,5/27/22 14:01:36,1653674496,1435.400024,-7.751092,20.799999,14.9,0,0,-1,23,3.9,89.199997,-1,2,220319,20.6,1,4.569,14.377,12.03
,5/27/22 14:31:28,1653676288,724.299988,-7.751092,20.799999,14.9,0,0,-1,22.799999,3.9,89.199997,-1,2,220319,20,6,4.543,14.658,12.203
,5/27/22 15:01:20,1653678080,493.399994,-9.30131,20.700001,14.9,0,0,11,23.200001,3.9,89.199997,60.000004,2,220319,19.6,4,4.517,14.925,12.302
,5/27/22 15:31:12,1653679872,957.400024,-7.751092,20.799999,14.9,0,0,11,23.200001,3.9,89.199997,60.000004,2,220319,20.5,5,4.492,15.179,12.377
,5/27/22 16:01:04,1653681664,369.899994,-7.751092,20.700001,14.48,0,0,11,23,3.9,89.199997,60.000004,2,220319,19.5,5,4.467,15.42,12.494
,5/27/22 16:30:56,1653683456,309.200012,-7.751092,20.799999,14.48,0,0,11,23,3.9,89.199997,60.000004,2,220319,19,8,4.443,15.574,12.551
,5/27/22 17:00:48,1653685248,420.299988,-6.975983,20.700001,13.84,0,0,-1,22.799999,3.9,89.199997,-1,3,220319,19.4,2,4.418,15.568,12.595
,5/27/22 17:30:40,1653687040,254.5,-6.975983,20.700001,13.84,0,0,-1,22.799999,3.9,89.400002,-1,3,220319,18.299999,5,4.394,15.79,12.649
,5/27/22 18:00:32,1653688832,224.600006,-6.975983,20.6,13.42,0,0,-1,22.6,3.9,89.400002,-1,3,220319,18.1,0,4.37,15.636,12.682
,5/27/22 18:30:24,1653690624,102.199997,-6.200873,20.6,12.99,0,0,-1,22.6,3.9,89.400002,-1,3,220319,16.200001,5,4.346,15.416,12.708
,5/27/22 19:00:16,1653692416,42.799999,-6.975983,20.5,12.57,0,0,12,22.6,3.9,89.400002,60.000004,3,220319,14.3,0,4.313,14.901,12.717
,5/27/22 19:30:08,1653694208,21.200001,-6.200873,20.6,12.57,0,0,12,22.4,3.9,89.199997,60.000004,3,220319,4.9,5,4.274,14.263,12.72
,5/27/22 20:00:00,1653696000,5,-6.200873,20.6,11.71,0,0,12,22.4,3.9,89.199997,60.000004,3,220319,4.6,3,4.234,13.603,12.712
,5/27/22 20:29:52,1653697792,0.1,-6.975983,20.6,10.44,0,0,12,22.4,3.9,89.199997,60.000004,3,220319,0.5,5,4.192,12.935,12.689
,5/27/22 20:59:44,1653699584,0,-6.200873,20.5,10.23,0,0,11,22.4,3.9,89.199997,57.499046,3,220319,0,4,4.15,12.288,12.665
,5/27/22 21:29:36,1653701376,0,-6.200873,20.5,10.23,0,0,11,22.6,3.9,89.199997,57.499046,3,220319,0,0,4.108,11.674,12.64
,5/27/22 21:59:28,1653703168,0,-6.200873,20.5,9.8,0,0,11,22.4,3.9,89,57.499046,3,220319,0,6,4.067,11.09,12.612
,5/27/22 22:31:28,1653705088,0,-6.200873,20.5,10.01,0,0.89,11,22.200001,3.9,89,57.499046,3,220319,0,8,4.027,10.58,12.586
,5/27/22 23:01:20,1653706880,0,-6.200873,20.5,9.8,0,0,11,22.4,3.9,89,64.998856,3,220319,0,10,3.986,10.051,12.558
,5/27/22 23:31:12,1653708672,0,-6.200873,20.5,9.8,0,0,11,22.6,3.9,89,64.998856,3,220319,0,3,3.947,9.549,12.531
,5/28/22 0:01:04,1653710464,0.1,-6.200873,20.299999,10.44,0,0,11,22.200001,3.9,88.800003,64.998856,3,220319,0,7,3.907,9.071,12.51
,5/28/22 0:30:56,1653712256,0,-6.200873,20.299999,10.65,0,0,11,22.200001,3.9,88.800003,64.998856,3,220319,0,10,3.868,8.618,12.491
,5/28/22 1:00:48,1653714048,0,-6.200873,20.299999,11.08,0,0,25,22,3.9,88.800003,64.998856,3,220319,0,8,3.829,8.187,12.477
,5/28/22 1:30:40,1653715840,0,-6.200873,20.299999,11.08,0,0,25,22.200001,3.9,88.599998,64.998856,3,220319,0,6,3.791,7.778,12.463
,5/28/22 2:00:32,1653717632,0,-5.425764,20.299999,11.5,0,1.79,25,22,3.9,88.599998,64.998856,3,220319,0,8,3.753,7.478,12.453
,5/28/22 2:30:24,1653719424,0,-6.200873,20.299999,11.71,0,2.68,25,22,3.9,88.599998,64.998856,3,220319,0,3,3.716,7.238,12.446
,5/28/22 3:00:16,1653721216,0,-6.200873,20.299999,12.14,0,0.89,11,22,3.9,88.599998,64.998856,3,220319,0,3,3.678,6.921,12.443
,5/28/22 3:30:08,1653723008,0,-6.200873,20.299999,12.14,0,0.89,11,22.200001,3.9,88.400002,64.998856,3,220319,0,5,3.642,6.619,12.44
,5/28/22 4:00:00,1653724800,0,-6.200873,20.299999,12.57,0,3.58,11,22.200001,3.9,88.199997,64.998856,3,220319,0,7,3.605,6.467,12.441
,5/28/22 4:29:52,1653726592,0,-6.200873,20.299999,12.78,0,4.48,11,22,3.9,88.199997,64.998856,3,220319,0,5,3.569,6.368,12.445
,5/28/22 4:59:44,1653728384,0,-6.200873,20.299999,12.99,0,1.79,11,22,3.9,88.199997,52.498661,3,220319,0.7,3,3.533,6.139,12.45
,5/28/22 5:29:36,1653730176,23.4,-6.200873,20.299999,12.99,0,1.79,11,22.200001,3.9,88,52.498661,3,220319,6.3,5,3.498,5.922,12.455
,5/28/22 5:59:28,1653731968,93.5,-6.200873,20.4,13.2,0,0,11,22.200001,3.9,88,52.498661,3,220319,16.200001,0,3.466,5.684,12.465
,5/28/22 6:31:28,1653733888,88.800003,-6.200873,20.5,13.2,0,0,11,22.4,3.9,87.800003,52.498661,3,220319,16.200001,5,3.44,5.634,12.482
,5/28/22 7:01:20,1653735680,100.099998,-6.975983,20.5,12.99,0,0,11,22.4,3.9,87.800003,69.999237,3,220319,16.200001,11,3.415,5.574,12.496
,5/28/22 7:31:12,1653737472,230,-6.200873,20.5,12.99,0,0,11,22.4,3.9,87.800003,69.999237,3,220319,16.200001,4,3.391,5.546,12.511
,5/28/22 8:01:04,1653739264,340.899994,-6.975983,20.6,13.2,0,0,11,22.799999,3.9,87.800003,69.999237,3,220319,16.299999,2,3.377,5.843,12.541
,5/28/22 8:30:56,1653741056,406,-6.975983,20.6,13.2,0,0,11,22.6,3.9,87.800003,69.999237,3,220319,19,4,3.363,6.403,12.581
,5/28/22 9:00:48,1653742848,269.5,-6.975983,20.5,13.42,0,0,11,22.6,3.9,87.800003,62.499428,3,220319,17.9,6,3.349,7.083,12.63
,5/28/22 9:30:40,1653744640,280.799988,-6.975983,20.6,13.42,0,0,11,22.6,3.9,87.800003,62.499428,3,220319,18.200001,3,3.336,7.403,12.665
,5/28/22 10:00:32,1653746432,277.100006,-6.975983,20.6,13.42,0,0,11,22.799999,3.9,87.800003,62.499428,3,220319,18.4,3,3.322,7.735,12.701
,5/28/22 10:30:24,1653748224,268.299988,-6.975983,20.799999,13.42,0,0,11,23,3.9,87.800003,62.499428,3,220319,18.1,3,3.309,8.041,12.736
,5/28/22 11:00:16,1653750016,747.900024,-7.751092,21,13.42,0,0,12,23.4,3.9,88,54.999619,3,220319,19.200001,0,3.296,8.309,12.769
,5/28/22 11:30:08,1653751808,505.100006,-7.751092,21,13.42,0,0,12,23.4,3.9,88,54.999619,3,220319,19.299999,5,3.283,8.894,12.851
,5/28/22 12:00:00,1653753600,372.5,-6.975983,21,12.57,0,0,12,23.200001,3.9,88,54.999619,3,220319,19,0,3.27,9.449,12.898
,5/28/22 12:29:52,1653755392,491.600006,-6.975983,21.1,11.71,0,0,12,23.4,3.9,88,54.999619,3,220319,18.799999,6,3.258,9.908,12.924
,5/28/22 12:59:44,1653757184,479,-7.751092,21.200001,10.01,0,0,28,23.6,3.9,88.199997,62.499428,3,220319,18.9,7,3.245,10.413,12.944
,5/28/22 13:31:44,1653759104,907.200012,-7.751092,21.4,10.01,0,0,28,23.6,3.9,88.199997,62.499428,3,220319,19.1,2,3.233,10.892,12.962
,5/28/22 14:01:36,1653760896,455.5,-8.526201,21.5,8.31,0,0,28,24.200001,3.9,88.199997,62.499428,3,220319,19.200001,4,3.22,11.347,13.007
,5/28/22 14:31:28,1653762688,97.699997,-6.975983,21.200001,8.52,0,0,28,23.4,3.9,88.199997,62.499428,3,220319,16.200001,2,3.208,11.78,13.007
,5/28/22 15:01:20,1653764480,63.200001,-6.975983,21.1,8.74,0,0,11,23,3.9,88.199997,52.498661,3,220319,16.1,3,3.186,11.435,12.974
,5/28/22 15:31:12,1653766272,80.599998,-6.200873,20.9,8.74,0,0,11,22.799999,3.9,88.400002,52.498661,3,220319,16.200001,4,3.16,11.022,12.938
,5/28/22 16:01:04,1653768064,159.5,-6.200873,20.799999,9.16,0,0,11,22.6,3.9,88.400002,52.498661,3,220319,18.700001,1,3.137,10.672,12.909
,5/28/22 16:30:56,1653769856,278.5,-6.975983,21.1,8.74,0,0,11,23.200001,3.9,88.400002,52.498661,3,220319,18.799999,8,3.121,10.537,12.883
,5/28/22 17:00:48,1653771648,238.399994,-6.975983,21.1,8.31,0,0,-1,23.200001,3.9,88.199997,-1,4,220319,18.799999,4,3.11,10.706,12.865
,5/28/22 17:30:40,1653773440,174.600006,-6.975983,21,8.31,0,0,-1,23.200001,3.9,88.400002,-1,4,220319,18.700001,8,3.099,10.767,12.843
,5/28/22 18:00:32,1653775232,164.300003,-6.975983,21,8.31,0,0,-1,23,3.9,88.199997,-1,4,220319,18.6,8,3.085,10.665,12.815
,5/28/22 18:30:24,1653777024,169.5,-6.975983,21,8.31,0,0,-1,22.799999,3.9,88.199997,-1,4,220319,18.6,0,3.071,10.543,12.787
,5/28/22 19:00:16,1653778816,103.400002,-6.975983,21,8.31,0,0,11,23,3.9,88.199997,52.498661,4,220319,18.1,3,3.057,10.439,12.759
,5/28/22 19:30:08,1653780608,128.100006,-6.200873,21,8.31,0,0,11,23,3.9,88.199997,52.498661,4,220319,18.4,2,3.037,10.176,12.725
,5/28/22 20:00:00,1653782400,22.799999,-6.975983,20.9,8.52,0,0,11,22.799999,3.9,88.199997,52.498661,4,220319,10.9,4,3.019,9.987,12.696
,5/28/22 20:29:52,1653784192,0.4,-5.425764,20.799999,8.95,0,0,11,22.4,3.9,88.199997,52.498661,4,220319,1.4,5,2.992,9.545,12.66
,5/28/22 20:59:44,1653785984,0,-5.425764,20.700001,9.16,0,0,29,22.4,3.9,88.199997,54.999619,4,220319,0,6,2.962,9.069,12.625
,5/28/22 21:31:44,1653787904,0,-6.200873,20.799999,9.16,0,0,29,22.4,3.9,88,54.999619,4,220319,0,5,2.932,8.615,12.591
,5/28/22 22:01:36,1653789696,0,-6.200873,20.6,9.59,0,0,29,22.4,3.9,88,54.999619,4,220319,0,7,2.903,8.185,12.561
,5/28/22 22:31:28,1653791488,0,-6.200873,20.6,9.8,0,0,29,22.200001,3.9,88,54.999619,4,220319,0,6,2.874,7.775,12.533
,5/28/22 23:01:20,1653793280,0,-6.200873,20.5,10.01,0,0,11,22,3.9,88,78.332191,4,220319,0,3,2.845,7.387,12.508
,5/28/22 23:31:12,1653795072,0,-6.200873,20.4,10.01,0,0,11,22,3.9,87.800003,78.332191,4,220319,0,6,2.816,7.017,12.483
,5/29/22 0:01:04,1653796864,0,-5.425764,20.4,10.86,0,0,11,21.700001,3.9,87.800003,78.332191,4,220319,0,3,2.788,6.666,12.467
